 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000020,0.000749,0.000003,0.003400,0.000001,0.000001,0.000001,0.000127,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.051467,0.244334,0.013004,0.146708,0.090037,0.397668,0.023654,0.028803,1.000000
10.1.2.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,0.000004,0.002457,0.000626,0.009414,0.000157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009259,0.030163,0.051810,0.404982,0.016852,0.240683,0.142759,0.090794,1.000000
10.1.3.2,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000020,0.000003,0.004143,0.000001,0.000154,0.000001,0.000001,0.000879,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.428845,0.250018,0.079956,0.147381,0.012659,0.043827,0.008358,0.023726,1.000000
10.1.4.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.010586,0.000000,0.000057,0.000256,0.000915,0.003126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010555,0.148192,0.032137,0.238897,0.091782,0.055529,0.389540,0.018416,1.000000
10.1.5.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000913,0.000000,0.010197,0.000007,0.000046,0.000000,0.003002,0.000209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240193,0.395674,0.018060,0.147351,0.010531,0.031942,0.054232,0.087642,1.000000
10.1.6.2,0.000002,0.000002,0.000002,0.000002,0.000002,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.001344,0.000004,0.000238,0.000002,0.000002,0.000040,0.000002,0.006211,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.026729,0.421488,0.014556,0.081652,0.246260,0.143476,0.011619,0.046342,1.000000
10.1.7.2,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000700,0.009543,0.002651,0.000002,0.000011,0.000087,0.000002,0.000003,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.056429,0.243780,0.095969,0.374909,0.149868,0.033210,0.013615,0.019174,1.000000
10.1.8.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001811,0.000000,0.000435,0.007362,0.000089,0.000002,0.000000,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027407,0.396348,0.153014,0.085757,0.014663,0.007913,0.257427,0.047756,1.000000
10.1.9.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002478,0.000191,0.008484,0.000050,0.000000,0.000002,0.026490,0.000701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243955,0.000000,0.089944,0.052166,0.000013,0.149532,0.397742,0.028251,1.000000
10.1.10.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002711,0.000007,0.000736,0.000035,0.009809,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.397630,0.009747,0.050969,0.017484,0.029396,0.243666,0.149611,0.088033,1.000000
10.1.11.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000339,0.000001,0.001390,0.000000,0.000065,0.004401,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045963,0.243682,0.088450,0.144352,0.428043,0.023933,0.007189,0.012176,1.000000
10.1.12.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000204,0.003266,0.009627,0.000000,0.000907,0.000041,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089127,0.010841,0.018143,0.243563,0.390440,0.148024,0.031347,0.054462,1.000000
10.1.13.2,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000000,0.000002,0.000002,0.000002,0.000002,0.000625,0.000002,0.000099,0.000015,0.000002,0.003204,0.000003,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.019929,0.040272,0.076330,0.139165,0.440823,0.263610,0.006165,0.009715,1.000000
10.1.14.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000476,0.006054,0.000003,0.000033,0.001677,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253741,0.148380,0.028295,0.392395,0.015757,0.051385,0.011234,0.090441,1.000000
10.1.15.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,0.002135,0.000107,0.000002,0.008718,0.000520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244936,0.050167,0.028343,0.009426,0.087108,0.016063,0.401813,0.150640,1.000000
10.1.16.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000288,0.000016,0.000068,0.000000,0.001173,0.013141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028159,0.090659,0.004164,0.050967,0.148999,0.388967,0.017955,0.255440,1.000000
10.1.17.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000914,0.000000,0.000206,0.000008,0.000043,0.000001,0.003768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038001,0.141900,0.020544,0.249731,0.004923,0.074171,0.455593,0.010195,1.000000
10.1.18.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000342,0.000000,0.000013,0.000000,0.001560,0.000070,0.006184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084847,0.143571,0.015142,0.007728,0.047257,0.025656,0.418808,0.248819,1.000000
10.1.19.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,0.006081,0.000000,0.000263,0.000008,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.447045,0.257343,0.036523,0.150283,0.008445,0.017575,0.001314,0.075065,1.000000
10.1.20.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000017,0.000073,0.000000,0.001227,0.000000,0.000318,0.004772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253129,0.425654,0.046411,0.012458,0.025125,0.081363,0.143242,0.006207,1.000000
10.1.21.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,0.000727,0.003218,0.000167,0.000000,0.000001,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004313,0.009286,0.157643,0.039125,0.245744,0.018863,0.440787,0.080086,1.000000
10.1.22.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,0.005902,0.000003,0.001532,0.000077,0.000000,0.000348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145988,0.081079,0.013817,0.048378,0.007209,0.025682,0.423888,0.246080,1.000000
10.1.23.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000256,0.000052,0.000009,0.000883,0.003372,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249348,0.151084,0.039165,0.076981,0.010136,0.020032,0.005890,0.442788,1.000000
10.1.24.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000083,0.001163,0.000331,0.000004,0.000000,0.003790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406337,0.083987,0.024163,0.257848,0.154636,0.047310,0.007973,0.012351,1.000000
10.1.25.2,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000305,0.000001,0.000005,0.000001,0.000056,0.001563,0.006756,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.147734,0.026275,0.083171,0.007366,0.264443,0.014049,0.400559,0.047700,1.000000
10.1.26.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002057,0.000002,0.000488,0.000000,0.000000,0.000015,0.008922,0.000092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.254388,0.050352,0.029175,0.008789,0.016257,0.085064,0.397483,0.146906,1.000000
10.1.27.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000112,0.000000,0.000511,0.002405,0.000000,0.006508,0.000018,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048864,0.415690,0.026731,0.014495,0.083282,0.246305,0.147352,0.007721,1.000000
10.1.28.2,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000046,0.002000,0.000375,0.000002,0.008601,0.000002,0.000004,0.000002,0.000002,0.000002,0.000000,0.000002,0.000002,0.000002,0.049314,0.086610,0.015705,0.149710,0.248410,0.008571,0.401793,0.028806,1.000000
10.1.29.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000181,0.000674,0.002586,0.009625,0.000000,0.000005,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009972,0.016937,0.088468,0.029605,0.395436,0.247665,0.051299,0.147509,1.000000
10.1.31.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.001071,0.000000,0.000047,0.003303,0.000227,0.010953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033453,0.011400,0.019088,0.244562,0.057245,0.090221,0.379782,0.148639,1.000000
10.1.32.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000201,0.000859,0.000004,0.003318,0.000000,0.000035,0.008874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152655,0.250301,0.016861,0.088639,0.051100,0.029316,0.388308,0.009522,1.000000
10.1.33.2,0.000000,0.000000,0.000000,0.000000,0.000368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.001263,0.000000,0.000000,0.000000,0.000000,0.000071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.105394,0.007859,0.572781,0.002915,0.044004,0.017830,0.247496,1.000000
10.1.34.2,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000104,0.000001,0.001961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.245954,0.000000,0.003646,0.008623,0.109208,0.020932,0.562100,0.046981,1.000000
10.1.35.2,0.000000,0.000003,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,0.000000,0.000000,0.000000,0.000000,0.000335,0.006793,0.043335,0.000000,0.107733,0.248199,0.017195,0.572087,0.002869,1.000000
10.1.36.2,0.000000,0.000000,0.000000,0.000000,0.001199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000001,0.000352,0.016903,0.265390,0.043281,0.000000,0.106450,0.006534,0.557291,0.002489,1.000000
10.1.37.2,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001431,0.000000,0.000000,0.000000,0.000097,0.000004,0.000021,0.000000,0.000387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.576746,0.245338,0.007058,0.104767,0.000000,0.002784,0.017519,0.043846,1.000000
10.1.38.2,0.000001,0.000001,0.000001,0.000001,0.000040,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,0.000001,0.001184,0.000001,0.000217,0.000001,0.000001,0.000001,0.000001,0.000008,0.006599,0.002574,0.017350,0.259777,0.043326,0.000000,0.105605,0.563295,1.000000
10.1.39.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000134,0.000000,0.000000,0.000000,0.000000,0.000596,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.000001,0.086049,0.031897,0.011695,0.004104,0.001433,0.235587,0.000000,0.628464,1.000000
10.1.40.2,0.000000,0.000000,0.000000,0.000000,0.000093,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,0.000000,0.000000,0.001507,0.000000,0.000000,0.000000,0.000389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.117048,0.003211,0.008026,0.245934,0.020626,0.554636,0.048507,0.000000,1.000000
