 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002484,0.000000,0.009125,0.000003,0.000739,0.000169,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087318,0.017151,0.402392,0.029854,0.009365,0.241118,0.052885,0.147362,1.000000
10.1.2.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008290,0.000003,0.000000,0.000175,0.000000,0.000029,0.002655,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027631,0.084356,0.008686,0.243253,0.015650,0.141335,0.418643,0.048604,1.000000
10.1.3.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002281,0.000000,0.000007,0.000000,0.007827,0.000161,0.000612,0.000044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.239767,0.089482,0.157824,0.396218,0.051929,0.015988,0.008493,0.029364,1.000000
10.1.4.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000571,0.000020,0.000002,0.000114,0.002462,0.000000,0.008511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150244,0.404023,0.242804,0.016339,0.087631,0.049964,0.009106,0.028205,1.000000
10.1.5.2,0.000006,0.000006,0.000006,0.000006,0.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000007,0.000006,0.000006,0.000732,0.000006,0.000105,0.000018,0.004220,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.248801,0.137701,0.454116,0.011457,0.074979,0.006533,0.039645,0.021541,1.000000
10.1.6.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001665,0.000001,0.007925,0.000000,0.000341,0.000011,0.000000,0.000068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016241,0.049532,0.251765,0.028727,0.393636,0.087479,0.008498,0.154107,1.000000
10.1.7.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,0.000233,0.000062,0.000000,0.003043,0.000000,0.000859,0.009370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.094706,0.054608,0.031071,0.240773,0.154030,0.017555,0.383780,0.009893,1.000000
10.1.8.2,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000025,0.000827,0.000003,0.000001,0.011267,0.003325,0.000159,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.018922,0.056024,0.246986,0.032860,0.374615,0.092836,0.011160,0.150977,1.000000
10.1.9.2,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000850,0.000001,0.003220,0.000170,0.010600,0.000013,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.053787,0.386544,0.151885,0.089734,0.018247,0.031948,0.010295,0.242687,1.000000
10.1.10.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000094,0.000022,0.000000,0.001492,0.000004,0.000000,0.005113,0.000378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151498,0.015602,0.013046,0.052021,0.403297,0.028825,0.240122,0.088486,1.000000
