 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.009512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000610,0.004158,0.000006,0.000013,0.000102,0.000003,0.000183,0.001662,0.001123,0.013454,0.035953,0.045503,0.017678,0.010164,0.007324,0.028045,0.023268,0.000328,0.000000,0.006146,0.002528,0.000027,0.000001,0.000051,0.041699,0.177712,0.053048,0.066682,0.123239,0.146751,0.082042,0.100984,1.000000
10.1.2.2,0.001686,0.000000,0.000000,0.000000,0.002883,0.000968,0.000288,0.000000,0.000029,0.000000,0.006462,0.000004,0.004591,0.000533,0.000135,0.000011,0.005820,0.026131,0.020118,0.014938,0.008011,0.034817,0.011076,0.046408,0.000000,0.000000,0.000070,0.000001,0.000002,0.000000,0.000000,0.126431,0.154153,0.083594,0.102410,0.040491,0.066663,0.189043,0.052233,1.000000
10.1.3.2,0.000281,0.000020,0.000000,0.001716,0.000149,0.000534,0.000000,0.000039,0.000001,0.000000,0.000010,0.002483,0.005788,0.003662,0.000077,0.000000,0.020860,0.034388,0.016579,0.027088,0.044166,0.012547,0.006949,0.009448,0.000000,0.000000,0.000971,0.008831,0.000002,0.000005,0.000000,0.066702,0.040929,0.082597,0.149298,0.053087,0.184446,0.124622,0.101722,1.000000
10.1.4.2,0.000000,0.001767,0.000000,0.000000,0.000000,0.004991,0.000000,0.000570,0.000271,0.000000,0.000004,0.000001,0.000000,0.000135,0.000024,0.000002,0.043698,0.020263,0.027136,0.034233,0.015084,0.011137,0.006363,0.008723,0.001087,0.000000,0.000010,0.002975,0.000057,0.007378,0.000000,0.082154,0.189399,0.051803,0.155799,0.040536,0.102344,0.126381,0.065675,1.000000
10.1.5.2,0.000000,0.010050,0.000000,0.000000,0.000000,0.002124,0.000700,0.000008,0.006281,0.000000,0.000016,0.000063,0.000001,0.001204,0.003784,0.000000,0.007070,0.013026,0.016503,0.027973,0.035824,0.044059,0.009751,0.021463,0.000394,0.000002,0.000212,0.000032,0.000003,0.000113,0.000000,0.124099,0.082220,0.066020,0.041496,0.101519,0.148951,0.053769,0.181272,1.000000
10.1.6.2,0.000016,0.003460,0.000000,0.000031,0.002396,0.000000,0.000000,0.000103,0.008742,0.000060,0.004366,0.000004,0.000566,0.000180,0.000908,0.000323,0.036218,0.010683,0.007998,0.013893,0.022376,0.028104,0.018079,0.045937,0.000000,0.000000,0.001463,0.006130,0.000008,0.000002,0.000001,0.121027,0.054095,0.080566,0.067530,0.041713,0.146832,0.177545,0.098643,1.000000
10.1.7.2,0.000000,0.009624,0.000000,0.000000,0.002206,0.000000,0.000000,0.000454,0.003664,0.005832,0.001355,0.000220,0.000004,0.000001,0.000774,0.000117,0.034529,0.020600,0.015720,0.044037,0.026836,0.006720,0.012101,0.009155,0.000000,0.000000,0.000010,0.000024,0.000055,0.000000,0.000000,0.152669,0.124365,0.053302,0.082596,0.101593,0.183355,0.066531,0.041550,1.000000
10.1.8.2,0.009863,0.000000,0.000000,0.000012,0.000109,0.000052,0.000000,0.000000,0.002275,0.000000,0.000650,0.000025,0.000001,0.006584,0.000005,0.001213,0.021585,0.016422,0.007026,0.009824,0.035606,0.027347,0.013108,0.045913,0.000000,0.000000,0.004073,0.000002,0.000191,0.000346,0.000000,0.150216,0.040939,0.180158,0.082402,0.053238,0.101657,0.066329,0.122827,1.000000
10.1.9.2,0.004515,0.000130,0.000000,0.000000,0.002511,0.000067,0.001393,0.000040,0.000000,0.000017,0.000000,0.007041,0.000000,0.000000,0.000003,0.000007,0.025545,0.005926,0.010291,0.019013,0.043964,0.008325,0.033685,0.014063,0.000001,0.000000,0.000234,0.000844,0.000000,0.000445,0.000000,0.040040,0.082296,0.052011,0.103335,0.128753,0.066193,0.191252,0.158061,1.000000
10.1.10.2,0.000009,0.000001,0.000000,0.000000,0.000586,0.000154,0.000303,0.000000,0.003580,0.000000,0.000019,0.000078,0.006426,0.000005,0.000000,0.000002,0.018866,0.005199,0.014305,0.033603,0.010342,0.007475,0.025721,0.045208,0.000000,0.000000,0.001110,0.000039,0.000000,0.002045,0.000000,0.125663,0.053449,0.195741,0.156792,0.085257,0.040424,0.100469,0.067129,1.000000
10.1.11.2,0.000274,0.002563,0.000000,0.000000,0.000815,0.006469,0.000000,0.000038,0.000017,0.000068,0.000000,0.000007,0.000140,0.000000,0.000000,0.000001,0.010784,0.019114,0.005793,0.007989,0.025617,0.034504,0.046028,0.014057,0.000003,0.000000,0.001454,0.004134,0.000000,0.000455,0.000000,0.052113,0.127346,0.083244,0.065984,0.040293,0.193059,0.155877,0.101759,1.000000
10.1.12.2,0.000457,0.000066,0.001425,0.000000,0.002468,0.000033,0.000000,0.000007,0.000127,0.000253,0.000001,0.000000,0.000000,0.000003,0.000001,0.000000,0.044740,0.010629,0.035248,0.014592,0.005616,0.026157,0.019381,0.007899,0.000000,0.000015,0.004182,0.006931,0.000000,0.000800,0.000000,0.052894,0.126282,0.101548,0.193185,0.040643,0.081984,0.066943,0.155489,1.000000
10.1.13.2,0.000170,0.006962,0.004344,0.000000,0.001007,0.000320,0.000000,0.000003,0.000001,0.000089,0.000026,0.000000,0.000000,0.000050,0.000006,0.000013,0.011826,0.026322,0.014945,0.005996,0.008529,0.045024,0.034349,0.019861,0.000000,0.000000,0.001596,0.002739,0.000001,0.000571,0.000000,0.053126,0.067432,0.040780,0.154493,0.102295,0.187771,0.082424,0.126930,1.000000
