 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000011,0.000001,0.000000,0.007282,0.000023,0.000000,0.010868,0.000304,0.004480,0.000089,0.000563,0.000998,0.000164,0.001717,0.003030,0.036424,0.028415,0.017130,0.013303,0.007910,0.010504,0.044920,0.022221,0.000002,0.000000,0.000047,0.000000,0.000000,0.000000,0.000005,0.146321,0.054109,0.179017,0.081724,0.041793,0.099474,0.120376,0.066776,1.000000
10.1.2.2,0.000003,0.000000,0.000000,0.000000,0.002096,0.000000,0.000000,0.006697,0.000107,0.000027,0.000683,0.000373,0.000052,0.003762,0.000012,0.010664,0.027596,0.044267,0.021119,0.017225,0.013159,0.034225,0.009795,0.007038,0.000210,0.000000,0.000001,0.001210,0.000000,0.000000,0.000006,0.053347,0.101764,0.179224,0.041317,0.082394,0.066834,0.150405,0.124388,1.000000
10.1.3.2,0.000000,0.000000,0.000000,0.000001,0.007750,0.000000,0.000000,0.006470,0.000607,0.000295,0.000067,0.000031,0.004343,0.000143,0.001215,0.002228,0.012698,0.047327,0.028550,0.016647,0.009486,0.021706,0.006829,0.037679,0.000005,0.000002,0.000000,0.000000,0.000000,0.000000,0.000013,0.041635,0.178684,0.102783,0.083353,0.148060,0.121319,0.053071,0.067007,1.000000
10.1.4.2,0.000007,0.000000,0.000000,0.000000,0.004457,0.000000,0.000000,0.000064,0.010041,0.000033,0.006337,0.000477,0.000249,0.001671,0.002657,0.000131,0.007430,0.027676,0.045688,0.035555,0.017326,0.010249,0.013676,0.021901,0.000000,0.000003,0.000908,0.000001,0.000000,0.000000,0.000016,0.054103,0.099186,0.148860,0.180537,0.041760,0.067235,0.080323,0.121443,1.000000
10.1.5.2,0.000002,0.000000,0.000710,0.000012,0.000000,0.000000,0.000000,0.008421,0.000004,0.000410,0.000080,0.006404,0.000041,0.002142,0.004364,0.000022,0.010427,0.022509,0.007715,0.017593,0.035704,0.013818,0.045172,0.028941,0.003660,0.001232,0.000000,0.000242,0.000136,0.000000,0.000000,0.081756,0.120647,0.053829,0.066308,0.178625,0.100056,0.041593,0.147425,1.000000
10.1.6.2,0.000000,0.000000,0.000000,0.000000,0.003386,0.000000,0.000002,0.006019,0.000507,0.001073,0.000049,0.007824,0.000020,0.002097,0.000008,0.000110,0.027876,0.012080,0.021128,0.016138,0.046648,0.035614,0.009102,0.006490,0.000262,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.054531,0.080823,0.184718,0.122941,0.151348,0.041674,0.100748,0.066784,1.000000
10.1.7.2,0.000000,0.000000,0.000000,0.000000,0.002760,0.000000,0.000000,0.011282,0.000256,0.000852,0.000474,0.000068,0.007289,0.004516,0.000131,0.000016,0.017521,0.027762,0.010558,0.022538,0.035720,0.013637,0.044758,0.007612,0.000003,0.000001,0.001566,0.000008,0.000033,0.000000,0.000000,0.178793,0.053578,0.066311,0.146559,0.041736,0.100063,0.122251,0.081348,1.000000
10.1.8.2,0.000000,0.000000,0.000002,0.000000,0.009579,0.000000,0.000000,0.000000,0.001446,0.000813,0.000112,0.000225,0.003203,0.002396,0.006773,0.005053,0.010861,0.014283,0.029153,0.043535,0.008038,0.017588,0.034939,0.022597,0.000064,0.000000,0.000012,0.000424,0.000029,0.000001,0.000005,0.067592,0.121729,0.042126,0.144715,0.099728,0.083016,0.054136,0.175827,1.000000
10.1.9.2,0.000349,0.000000,0.000000,0.000000,0.002939,0.000000,0.000000,0.004846,0.000000,0.001783,0.000077,0.000014,0.000179,0.000657,0.000033,0.000000,0.015941,0.026445,0.044971,0.034791,0.006167,0.011768,0.020592,0.008679,0.000001,0.000000,0.000006,0.000000,0.000002,0.006869,0.001140,0.101407,0.083825,0.125859,0.041373,0.066719,0.187830,0.053118,0.151617,1.000000
10.1.10.2,0.000428,0.000000,0.000000,0.000000,0.002316,0.000001,0.000000,0.006932,0.004014,0.000000,0.001548,0.000003,0.000209,0.000877,0.000008,0.000019,0.045241,0.025606,0.007747,0.010785,0.034369,0.019858,0.014670,0.005621,0.000000,0.000000,0.000097,0.000000,0.000000,0.000000,0.000047,0.101282,0.191727,0.153756,0.040983,0.067968,0.083428,0.127058,0.053400,1.000000
10.1.11.2,0.000000,0.000001,0.000000,0.000002,0.002916,0.000000,0.000000,0.006941,0.000013,0.004496,0.000000,0.000545,0.000006,0.000028,0.000128,0.001042,0.015314,0.011316,0.020061,0.045355,0.034906,0.008269,0.005922,0.026433,0.000263,0.001871,0.000059,0.000000,0.000000,0.000000,0.000000,0.065318,0.190375,0.154629,0.100348,0.082137,0.041660,0.054673,0.124972,1.000000
10.1.12.2,0.000000,0.000000,0.000000,0.000000,0.006502,0.002810,0.000000,0.001535,0.000005,0.000001,0.000012,0.000000,0.000063,0.000289,0.000028,0.000481,0.044789,0.034464,0.019502,0.010668,0.014401,0.007971,0.026063,0.005781,0.000875,0.000000,0.000002,0.000139,0.000000,0.000000,0.004834,0.156273,0.065694,0.051804,0.126523,0.081830,0.102286,0.193220,0.041156,1.000000
10.1.13.2,0.000000,0.000000,0.000000,0.000005,0.004033,0.000000,0.000013,0.006070,0.000000,0.000574,0.001409,0.000095,0.000000,0.000000,0.002757,0.000233,0.043930,0.009813,0.007249,0.005041,0.017982,0.024288,0.013537,0.032743,0.000002,0.000035,0.000000,0.000000,0.000001,0.000000,0.000000,0.195108,0.129743,0.159707,0.082469,0.040261,0.052597,0.066152,0.104155,1.000000
10.1.14.2,0.000000,0.000000,0.000000,0.000000,0.003503,0.000000,0.000041,0.005894,0.002268,0.001102,0.000001,0.000102,0.000000,0.000000,0.000002,0.000253,0.045040,0.007532,0.010411,0.005392,0.013830,0.033882,0.025073,0.018879,0.000016,0.000000,0.000006,0.000625,0.000000,0.000000,0.000000,0.039537,0.064558,0.158993,0.102464,0.081557,0.198674,0.052300,0.128063,1.000000
10.1.15.2,0.000191,0.000000,0.000000,0.000000,0.005597,0.000000,0.000000,0.003647,0.000929,0.000000,0.001587,0.000006,0.003044,0.000430,0.000000,0.000002,0.046385,0.035277,0.025972,0.005874,0.010990,0.014333,0.007946,0.019068,0.000038,0.000000,0.000001,0.000015,0.000089,0.000000,0.000000,0.082741,0.041392,0.190806,0.067065,0.102248,0.125361,0.053139,0.155828,1.000000
10.1.16.2,0.000032,0.000600,0.000000,0.000000,0.003067,0.000067,0.000000,0.007019,0.000001,0.000000,0.000144,0.004841,0.002118,0.000002,0.000006,0.000000,0.034279,0.006212,0.012033,0.015643,0.026273,0.008776,0.020732,0.045143,0.000000,0.000000,0.000296,0.000000,0.001130,0.000013,0.000000,0.186708,0.065644,0.052080,0.041241,0.155349,0.082173,0.126430,0.101947,1.000000
10.1.17.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000021,0.000000,0.000000,0.000000,0.000001,0.000000,0.000165,0.000000,0.001380,0.005552,0.000361,0.002755,0.011244,0.021272,0.000718,0.000000,0.000000,0.000000,0.000000,0.000065,0.000002,0.000000,0.212320,0.107495,0.051373,0.033875,0.078378,0.146094,0.305388,0.021534,1.000000
10.1.18.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000000,0.000001,0.000000,0.000037,0.009781,0.000000,0.000210,0.004773,0.002333,0.001092,0.019050,0.000504,0.000000,0.000000,0.000094,0.000000,0.000000,0.000013,0.000000,0.048674,0.031591,0.152294,0.102438,0.019668,0.221412,0.075799,0.310230,1.000000
