 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.001329,0.000003,0.000498,0.002862,0.007187,0.000069,0.004728,0.026430,0.005724,0.015239,0.008244,0.011151,0.046241,0.019513,0.035250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000197,0.000000,0.066925,0.126219,0.053226,0.040495,0.102428,0.154481,0.083464,0.188061,1.000000
10.1.2.2,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.001108,0.000083,0.000000,0.004020,0.005540,0.002161,0.000220,0.000525,0.005102,0.019009,0.007234,0.033198,0.044857,0.010004,0.025647,0.013691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000031,0.084143,0.127373,0.193135,0.052455,0.159463,0.040450,0.103472,0.067065,1.000000
10.1.3.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.001706,0.000019,0.000246,0.003918,0.009575,0.000741,0.000076,0.019390,0.007496,0.010371,0.005332,0.026378,0.014214,0.046141,0.034164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.083472,0.067031,0.102840,0.191838,0.041166,0.054074,0.124594,0.155211,1.000000
10.1.4.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.000000,0.000000,0.000094,0.000000,0.000001,0.001019,0.002155,0.005680,0.000000,0.003985,0.044117,0.010272,0.013089,0.017941,0.033466,0.024426,0.005144,0.007289,0.000385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.082195,0.161709,0.103547,0.038973,0.066083,0.051562,0.128885,0.197954,1.000000
10.1.5.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.006618,0.000000,0.000000,0.000000,0.000002,0.000000,0.001782,0.004527,0.000576,0.000008,0.000037,0.033563,0.025130,0.013521,0.009928,0.007151,0.045665,0.004850,0.018801,0.000000,0.000000,0.000000,0.000167,0.000000,0.000000,0.000000,0.197334,0.065577,0.051725,0.081491,0.159643,0.102718,0.128586,0.040599,1.000000
10.1.6.2,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.003806,0.000000,0.001673,0.006159,0.000000,0.000001,0.000340,0.000728,0.000046,0.000017,0.024306,0.004756,0.032601,0.006954,0.009865,0.044679,0.017641,0.013007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.066089,0.199827,0.082401,0.052165,0.103691,0.039572,0.159810,0.129741,1.000000
10.1.7.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.001475,0.000000,0.000000,0.000000,0.003085,0.000748,0.000004,0.000036,0.000100,0.000001,0.000000,0.012286,0.023162,0.031764,0.009046,0.016902,0.006913,0.043427,0.004898,0.000272,0.000000,0.006659,0.000014,0.000000,0.000000,0.000000,0.066438,0.128516,0.159867,0.051646,0.201349,0.107195,0.039369,0.084827,1.000000
10.1.8.2,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000083,0.007342,0.000233,0.000539,0.001265,0.002247,0.004039,0.000031,0.005497,0.018840,0.007840,0.033956,0.045472,0.015138,0.011016,0.025492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.102539,0.052468,0.082574,0.157819,0.040877,0.127333,0.191567,0.065780,1.000000
10.1.9.2,0.000000,0.001915,0.000000,0.000000,0.000000,0.000002,0.000000,0.000007,0.000000,0.000915,0.000000,0.000081,0.000271,0.000000,0.000000,0.000000,0.040802,0.015324,0.010875,0.021211,0.007468,0.029847,0.003350,0.005111,0.000000,0.000000,0.004487,0.000000,0.000000,0.000000,0.000023,0.169302,0.083567,0.105648,0.133005,0.215672,0.049656,0.036984,0.064475,1.000000
10.1.10.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000305,0.000000,0.000008,0.000000,0.000000,0.001826,0.000002,0.000758,0.000031,0.003980,0.005074,0.003283,0.010181,0.030140,0.007577,0.020896,0.014412,0.042815,0.000000,0.000000,0.000111,0.000001,0.000000,0.000000,0.000000,0.082593,0.132976,0.169580,0.215294,0.037527,0.063524,0.106577,0.050528,1.000000
10.1.11.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000262,0.000000,0.000000,0.000001,0.000000,0.005825,0.000032,0.000010,0.000003,0.000755,0.007950,0.011507,0.004107,0.016178,0.022518,0.044221,0.031855,0.005880,0.000000,0.000092,0.000000,0.000000,0.000000,0.000000,0.002111,0.051310,0.065206,0.204412,0.132389,0.103900,0.083261,0.167783,0.038432,1.000000
10.1.12.2,0.000001,0.000974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.004423,0.000113,0.000000,0.000011,0.000339,0.000000,0.000000,0.022486,0.005333,0.031659,0.016300,0.011326,0.042771,0.007829,0.003705,0.002670,0.000000,0.000000,0.000000,0.000038,0.000000,0.000000,0.206860,0.066701,0.084100,0.132131,0.038279,0.051259,0.167042,0.103648,1.000000
10.1.13.2,0.000000,0.005012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000039,0.000512,0.000010,0.030783,0.015142,0.007253,0.003380,0.004952,0.010742,0.021907,0.043882,0.000000,0.000000,0.001655,0.000003,0.000000,0.000000,0.000149,0.038066,0.207323,0.166192,0.084311,0.066671,0.105341,0.135305,0.051370,1.000000
10.1.14.2,0.000896,0.000000,0.000000,0.000137,0.000000,0.000000,0.000000,0.000010,0.000003,0.001956,0.000000,0.000000,0.000466,0.000000,0.000040,0.000000,0.031914,0.003353,0.010404,0.022090,0.015211,0.044784,0.007223,0.004944,0.000001,0.000000,0.003772,0.000000,0.000000,0.000000,0.000000,0.209561,0.050734,0.083825,0.038573,0.132182,0.165961,0.106446,0.065514,1.000000
10.1.15.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000390,0.000000,0.000124,0.000000,0.000002,0.001281,0.000009,0.000000,0.004337,0.021643,0.015655,0.010896,0.003736,0.007716,0.043069,0.005766,0.030658,0.000000,0.000000,0.000034,0.000000,0.000000,0.002389,0.000000,0.065636,0.208120,0.050341,0.037776,0.105537,0.083742,0.167295,0.133851,1.000000
10.1.16.2,0.000147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000897,0.000041,0.000000,0.000528,0.000000,0.002047,0.000000,0.030138,0.003470,0.007531,0.021340,0.042745,0.005252,0.015172,0.011004,0.000000,0.004181,0.000003,0.000000,0.000000,0.000012,0.000001,0.050589,0.037573,0.213717,0.105013,0.063364,0.169236,0.081814,0.134184,1.000000
10.1.17.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000044,0.000000,0.000000,0.000000,0.000103,0.015652,0.003139,0.001330,0.006896,0.000250,0.000585,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.070787,0.108139,0.155651,0.016535,0.027090,0.328543,0.220870,0.044369,1.000000
10.1.18.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001630,0.000000,0.000090,0.003275,0.000632,0.000235,0.016643,0.007484,0.000000,0.000000,0.000003,0.000000,0.000011,0.000000,0.000000,0.328945,0.226632,0.067119,0.102296,0.153895,0.017326,0.028084,0.045660,1.000000
10.1.19.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,0.000000,0.000000,0.000000,0.000053,0.000000,0.000000,0.001613,0.016871,0.000000,0.007674,0.000277,0.000111,0.003559,0.000677,0.000002,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.222786,0.157232,0.067723,0.106184,0.044902,0.324890,0.027987,0.017439,1.000000
