 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.004490,0.000000,0.001356,0.000003,0.000340,0.000000,0.000000,0.000006,0.003121,0.000016,0.000180,0.000698,0.000090,0.001964,0.039284,0.023526,0.029442,0.004899,0.006985,0.009460,0.017427,0.013160,0.000000,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102629,0.080974,0.199578,0.160413,0.046278,0.060988,0.129129,0.063526,1.000000
10.1.2.2,0.001319,0.000000,0.000008,0.000255,0.000000,0.000431,0.000000,0.002216,0.000003,0.003865,0.000121,0.000001,0.005331,0.000048,0.000019,0.038712,0.017003,0.029303,0.005296,0.012791,0.009600,0.007343,0.022457,0.000000,0.000780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051520,0.160401,0.083476,0.194191,0.127475,0.060140,0.101741,0.064153,1.000000
10.1.3.2,0.000129,0.003863,0.000000,0.000828,0.000000,0.001455,0.000000,0.000005,0.000002,0.005832,0.000266,0.000029,0.000457,0.000061,0.000013,0.050995,0.012932,0.022578,0.005720,0.007575,0.010039,0.017238,0.029519,0.000000,0.002588,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.195528,0.080472,0.156262,0.039153,0.128085,0.063022,0.102257,0.063094,1.000000
10.1.4.2,0.000427,0.000692,0.000005,0.000000,0.000000,0.001272,0.000112,0.000000,0.000000,0.003917,0.000025,0.000002,0.000054,0.002192,0.000001,0.010050,0.003492,0.044730,0.013641,0.025452,0.034678,0.005124,0.007103,0.000000,0.000213,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.057463,0.104257,0.093251,0.203180,0.128939,0.077381,0.163570,0.018768,1.000000
10.1.5.2,0.000362,0.001929,0.000000,0.000012,0.000000,0.001090,0.000000,0.000004,0.000001,0.005390,0.000064,0.003287,0.000562,0.000155,0.000000,0.040172,0.013352,0.017661,0.004822,0.006951,0.023721,0.009795,0.031119,0.000000,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102848,0.081075,0.197928,0.161215,0.129278,0.052120,0.049760,0.065301,1.000000
10.1.6.2,0.000029,0.000687,0.000000,0.002708,0.000000,0.000000,0.000000,0.000012,0.000173,0.003652,0.000004,0.000001,0.001405,0.000071,0.000000,0.009267,0.016336,0.042857,0.006340,0.022716,0.012047,0.005609,0.031070,0.000000,0.000348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130776,0.065648,0.200886,0.082576,0.045965,0.103209,0.165062,0.050546,1.000000
10.1.7.2,0.000331,0.002345,0.000000,0.001580,0.000001,0.000735,0.000000,0.000000,0.000000,0.004059,0.000000,0.000002,0.000163,0.000000,0.000007,0.010063,0.019164,0.034220,0.003738,0.005043,0.007238,0.014075,0.026209,0.000000,0.000019,0.000000,0.000057,0.000000,0.000000,0.000000,0.000000,0.062259,0.206311,0.045825,0.102920,0.166812,0.075032,0.131196,0.080595,1.000000
10.1.8.2,0.000027,0.000641,0.000151,0.000001,0.000004,0.002220,0.000000,0.000000,0.000000,0.003978,0.000000,0.000311,0.000012,0.001258,0.000000,0.008260,0.014915,0.052295,0.003824,0.020838,0.005683,0.010745,0.027972,0.000000,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082627,0.065523,0.209741,0.164926,0.105247,0.131216,0.037849,0.049672,1.000000
10.1.9.2,0.000008,0.002286,0.000000,0.000000,0.000000,0.001212,0.000000,0.000000,0.000000,0.000590,0.000000,0.000000,0.000003,0.000000,0.000000,0.058648,0.015508,0.043048,0.003421,0.007123,0.022602,0.010519,0.002193,0.000000,0.000001,0.000157,0.000000,0.000063,0.000000,0.000025,0.000318,0.029915,0.108529,0.214078,0.098630,0.071780,0.132108,0.172363,0.004871,1.000000
10.1.10.2,0.000109,0.001572,0.000001,0.000223,0.000000,0.002960,0.000002,0.000023,0.000938,0.000000,0.000000,0.000465,0.000054,0.000000,0.000011,0.006834,0.002979,0.034735,0.009564,0.004521,0.018012,0.025788,0.013960,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103034,0.084111,0.209128,0.046829,0.056326,0.075696,0.170173,0.131950,1.000000
10.1.11.2,0.000119,0.002700,0.000000,0.000061,0.000000,0.000236,0.000000,0.000000,0.000014,0.001680,0.000000,0.000005,0.000869,0.000002,0.000000,0.043583,0.012327,0.032311,0.009342,0.006466,0.004542,0.004587,0.023267,0.000001,0.000028,0.000000,0.000000,0.000000,0.000443,0.000000,0.000000,0.016631,0.101367,0.165830,0.095895,0.210509,0.075039,0.058795,0.133351,1.000000
