 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000140,0.004701,0.001142,0.003387,0.000009,0.000021,0.002249,0.000556,0.007436,0.033886,0.018529,0.042159,0.024977,0.007534,0.013513,0.010288,0.000056,0.000002,0.000000,0.000266,0.000001,0.000000,0.000000,0.000000,0.102597,0.083179,0.050930,0.126706,0.047801,0.066425,0.158052,0.193458,1.000000
10.1.2.2,0.003005,0.000000,0.000240,0.000000,0.000000,0.000000,0.000000,0.000898,0.005092,0.000017,0.000002,0.006312,0.001580,0.000006,0.000041,0.042262,0.034122,0.025489,0.010616,0.008322,0.014451,0.019410,0.005897,0.000000,0.000100,0.000000,0.000456,0.000001,0.000000,0.000000,0.000000,0.065866,0.053009,0.045826,0.190422,0.083096,0.125845,0.104452,0.153166,1.000000
10.1.3.2,0.004094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.005945,0.003340,0.001733,0.000178,0.000001,0.000013,0.000030,0.039008,0.005584,0.017884,0.030811,0.007387,0.013496,0.023999,0.009950,0.000000,0.000000,0.000000,0.000822,0.000374,0.000005,0.000000,0.000000,0.193800,0.065022,0.082927,0.157189,0.049069,0.099564,0.061991,0.125712,1.000000
10.1.4.2,0.002296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000216,0.008041,0.000884,0.000124,0.000045,0.000017,0.003628,0.001723,0.041517,0.010623,0.019889,0.009007,0.014589,0.026722,0.005250,0.034411,0.000000,0.000002,0.000001,0.000425,0.000000,0.000005,0.000000,0.000000,0.081457,0.052303,0.065873,0.124567,0.153661,0.053449,0.100317,0.188958,1.000000
10.1.5.2,0.001360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,0.005485,0.002852,0.000132,0.000011,0.000288,0.000002,0.000636,0.039674,0.029522,0.008862,0.007434,0.016682,0.012536,0.006150,0.021845,0.000004,0.000001,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.195057,0.126497,0.103768,0.052044,0.072218,0.080961,0.156977,0.058914,1.000000
10.1.7.2,0.002753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001688,0.006313,0.000636,0.000031,0.004306,0.000012,0.000066,0.000005,0.040726,0.013895,0.007694,0.030838,0.005606,0.017552,0.023236,0.053685,0.000000,0.000000,0.000000,0.001228,0.000000,0.000308,0.000002,0.000155,0.188563,0.082993,0.101697,0.074693,0.058100,0.010276,0.151822,0.121120,1.000000
10.1.8.2,0.002498,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000110,0.007032,0.000827,0.003885,0.000048,0.000474,0.000223,0.001385,0.021102,0.016838,0.035596,0.043993,0.006971,0.012680,0.027206,0.009434,0.000000,0.000002,0.000000,0.006501,0.000000,0.000025,0.000008,0.000000,0.149790,0.041011,0.066737,0.082977,0.124120,0.102013,0.053071,0.183441,1.000000
10.1.9.2,0.000016,0.000000,0.000000,0.000000,0.000000,0.001249,0.000000,0.000000,0.003676,0.000618,0.000281,0.000001,0.000006,0.000000,0.000000,0.007854,0.005484,0.015377,0.001969,0.021587,0.003646,0.011068,0.060140,0.000045,0.000002,0.000000,0.000120,0.000000,0.000000,0.000000,0.000000,0.030273,0.078908,0.088747,0.117368,0.130256,0.213606,0.042623,0.165078,1.000000
10.1.10.2,0.001806,0.000000,0.000960,0.000000,0.000000,0.000000,0.000000,0.000083,0.000000,0.000000,0.000236,0.000029,0.000000,0.000009,0.000000,0.029077,0.014287,0.009855,0.003198,0.006756,0.020380,0.004589,0.003412,0.000000,0.000000,0.000001,0.000612,0.000003,0.000000,0.000000,0.000000,0.056359,0.069365,0.041876,0.147751,0.111396,0.174904,0.212085,0.090972,1.000000
10.1.11.2,0.002649,0.000000,0.000223,0.000000,0.000045,0.000000,0.000000,0.004074,0.001647,0.000000,0.000019,0.000000,0.000103,0.000450,0.000009,0.051639,0.016027,0.029933,0.022356,0.008538,0.004047,0.012224,0.005966,0.000000,0.000001,0.000003,0.000882,0.000000,0.000000,0.000000,0.000000,0.040509,0.081771,0.129808,0.063605,0.163750,0.102459,0.054479,0.202785,1.000000
