 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000000,0.000006,0.000874,0.000000,0.000000,0.000000,0.000001,0.000003,0.002699,0.000557,0.000096,0.000179,0.001781,0.001485,0.007475,0.045974,0.013670,0.035860,0.021467,0.027757,0.010242,0.017123,0.008527,0.000012,0.000050,0.005745,0.000342,0.000000,0.000025,0.003864,0.082850,0.100225,0.146031,0.067925,0.041702,0.123098,0.178281,0.054074,1.000000
10.1.2.2,0.000016,0.000000,0.000000,0.000001,0.000001,0.000209,0.000000,0.000000,0.000004,0.007213,0.000969,0.000112,0.002373,0.000009,0.000033,0.046478,0.036340,0.027674,0.007151,0.012861,0.021326,0.016590,0.009503,0.003720,0.005841,0.000064,0.000378,0.000700,0.000000,0.000000,0.001508,0.054760,0.099441,0.182947,0.149865,0.066046,0.081109,0.042139,0.122618,1.000000
10.1.3.2,0.002235,0.000000,0.000000,0.000012,0.000005,0.000000,0.000000,0.000115,0.000066,0.008385,0.000340,0.000963,0.000579,0.006288,0.000195,0.010674,0.036639,0.017969,0.047058,0.008169,0.023388,0.028472,0.014164,0.003281,0.000024,0.000000,0.001510,0.000036,0.000001,0.000002,0.004944,0.082502,0.098033,0.175046,0.041903,0.054460,0.067397,0.145807,0.119333,1.000000
10.1.4.2,0.001009,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.003827,0.001630,0.004738,0.000118,0.007080,0.000348,0.000015,0.000035,0.006996,0.036223,0.021224,0.045376,0.009536,0.027527,0.016109,0.012676,0.002735,0.000003,0.000006,0.000229,0.000063,0.000000,0.000000,0.000583,0.100696,0.065922,0.181024,0.053238,0.041290,0.153276,0.082127,0.124341,1.000000
10.1.5.2,0.000480,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000001,0.007006,0.000113,0.000027,0.000013,0.000054,0.000234,0.020512,0.015483,0.011512,0.006665,0.034395,0.027126,0.045049,0.009221,0.002248,0.000003,0.001263,0.003146,0.000756,0.000000,0.000000,0.004885,0.125035,0.052460,0.186275,0.040604,0.082665,0.153550,0.102762,0.066449,1.000000
10.1.6.2,0.000293,0.000008,0.000000,0.000153,0.000003,0.000000,0.000000,0.000000,0.000515,0.006437,0.000876,0.000035,0.000074,0.000000,0.000017,0.009643,0.006960,0.012098,0.047752,0.036849,0.028015,0.016169,0.021437,0.003928,0.000000,0.006469,0.001436,0.000001,0.000000,0.000000,0.002432,0.081654,0.065409,0.180713,0.053368,0.041149,0.100702,0.151570,0.123834,1.000000
10.1.7.2,0.000525,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000001,0.000147,0.007005,0.000913,0.000035,0.000308,0.000017,0.000070,0.021639,0.027845,0.007011,0.012475,0.016462,0.009236,0.048052,0.036609,0.005704,0.002504,0.000000,0.004049,0.000008,0.000000,0.000000,0.001583,0.066383,0.040870,0.099788,0.053052,0.081172,0.183923,0.149950,0.122662,1.000000
10.1.8.2,0.001150,0.000000,0.005012,0.000149,0.000000,0.000000,0.000001,0.000000,0.000723,0.007719,0.000433,0.000047,0.000014,0.000084,0.000003,0.028245,0.012743,0.021694,0.007475,0.016744,0.045646,0.010215,0.036272,0.005386,0.000000,0.000002,0.001927,0.000026,0.000007,0.000248,0.003123,0.066752,0.099325,0.148553,0.053165,0.121123,0.041047,0.182187,0.082760,1.000000
10.1.9.2,0.000015,0.000000,0.000000,0.001100,0.000000,0.000000,0.000000,0.000084,0.000000,0.005068,0.000006,0.000000,0.000003,0.000001,0.002034,0.006557,0.005179,0.017556,0.032411,0.009247,0.012671,0.043906,0.023923,0.003505,0.000180,0.000035,0.000304,0.000000,0.000000,0.000000,0.000600,0.067956,0.162274,0.196676,0.130100,0.040032,0.103710,0.053101,0.081765,1.000000
10.1.10.2,0.000340,0.000000,0.000000,0.000000,0.000000,0.000174,0.000000,0.000000,0.000007,0.000000,0.000081,0.006008,0.000017,0.000040,0.000001,0.026981,0.005780,0.019777,0.035681,0.015204,0.043478,0.011331,0.008258,0.002481,0.000569,0.001602,0.000953,0.000003,0.000000,0.000000,0.003946,0.052620,0.154170,0.191633,0.102706,0.082402,0.127141,0.040380,0.066235,1.000000
