 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.001988,0.000000,0.000000,0.000010,0.000000,0.000576,0.000000,0.000002,0.000000,0.003345,0.000000,0.000000,0.000000,0.000168,0.002897,0.019199,0.009321,0.004514,0.013450,0.006726,0.037928,0.026430,0.000000,0.000000,0.000041,0.000000,0.000000,0.000000,0.000000,0.000000,0.135123,0.084006,0.107701,0.048462,0.065349,0.212983,0.166172,0.053607,1.000000
10.1.2.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000573,0.000000,0.000035,0.000000,0.001936,0.000000,0.004363,0.026246,0.039537,0.017054,0.006951,0.002879,0.010800,0.001689,0.000179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.081198,0.180951,0.034139,0.047059,0.236617,0.107066,0.138353,0.062366,1.000000
10.1.3.2,0.000000,0.001035,0.000000,0.000000,0.000000,0.000000,0.000018,0.000000,0.000000,0.002009,0.000000,0.000253,0.000000,0.000003,0.000070,0.004895,0.002042,0.011301,0.038372,0.025392,0.003206,0.007441,0.055947,0.000000,0.000000,0.000547,0.000000,0.000000,0.000000,0.000000,0.000000,0.082684,0.062986,0.106076,0.175333,0.135711,0.048412,0.219401,0.016866,1.000000
10.1.4.2,0.000004,0.001525,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000,0.000000,0.000815,0.000000,0.000329,0.000000,0.000105,0.000001,0.028653,0.004522,0.019853,0.013529,0.006722,0.002957,0.009704,0.041119,0.000000,0.000000,0.000000,0.003178,0.000000,0.000000,0.000000,0.000000,0.106856,0.036727,0.083727,0.064170,0.137075,0.175094,0.214649,0.048662,1.000000
10.1.5.2,0.000129,0.000802,0.000000,0.000000,0.000000,0.000333,0.000000,0.000000,0.000000,0.000002,0.000000,0.001857,0.000000,0.000047,0.000010,0.007534,0.043337,0.022570,0.031108,0.011151,0.003945,0.004960,0.016111,0.000000,0.000000,0.000000,0.000000,0.000000,0.003436,0.000000,0.000000,0.106156,0.167238,0.131752,0.039297,0.051110,0.083282,0.209354,0.064476,1.000000
10.1.6.2,0.000051,0.000624,0.000000,0.000000,0.000016,0.000000,0.000003,0.000000,0.000000,0.000127,0.000000,0.002230,0.000000,0.001222,0.000314,0.018872,0.005611,0.040004,0.003913,0.012853,0.008544,0.002513,0.027830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082140,0.107498,0.225102,0.035979,0.063571,0.048217,0.173340,0.139425,1.000000
10.1.7.2,0.000017,0.000870,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,0.000128,0.001915,0.000366,0.000000,0.000000,0.001884,0.035933,0.010530,0.006862,0.003095,0.016032,0.004864,0.024037,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046997,0.108379,0.138161,0.178954,0.082095,0.062756,0.224186,0.051886,1.000000
10.1.8.2,0.000002,0.000573,0.000000,0.000000,0.000000,0.000000,0.000197,0.000000,0.001815,0.002688,0.000000,0.000000,0.000000,0.000000,0.000054,0.042238,0.014190,0.004268,0.021133,0.006361,0.029520,0.002754,0.009407,0.000000,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107577,0.050545,0.066451,0.170700,0.132503,0.037429,0.216587,0.082996,1.000000
10.1.9.2,0.000010,0.001058,0.000166,0.000000,0.000000,0.000000,0.000000,0.000680,0.000000,0.002242,0.000000,0.000000,0.000000,0.000000,0.000041,0.020830,0.039295,0.005997,0.002384,0.003807,0.013788,0.009327,0.030420,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.036580,0.048240,0.081308,0.105098,0.222778,0.136206,0.175896,0.063847,1.000000
10.1.10.2,0.000000,0.000230,0.000007,0.000000,0.000000,0.000000,0.000000,0.001846,0.000676,0.000000,0.000000,0.000023,0.000000,0.000074,0.000000,0.027558,0.007614,0.001705,0.011527,0.041258,0.018043,0.002813,0.004645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.107681,0.035296,0.082174,0.062039,0.178418,0.141123,0.228682,0.046565,1.000000
