 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000004,0.000400,0.000001,0.002403,0.000000,0.000000,0.000000,0.000071,0.000812,0.000002,0.000000,0.001329,0.007812,0.003388,0.012468,0.020716,0.034278,0.006689,0.009216,0.015588,0.026344,0.044826,0.000012,0.000000,0.000000,0.005350,0.000000,0.000030,0.000175,0.000000,0.082319,0.066264,0.040359,0.102138,0.052637,0.153200,0.187448,0.123718,1.000000
10.1.2.2,0.000000,0.000000,0.000000,0.000118,0.000000,0.000018,0.000000,0.000000,0.003536,0.000670,0.000379,0.009539,0.002100,0.000235,0.000067,0.007042,0.009280,0.016394,0.034826,0.027605,0.012580,0.021028,0.045473,0.000000,0.000006,0.000002,0.005778,0.000031,0.000001,0.001184,0.000000,0.054113,0.150487,0.041572,0.122347,0.068106,0.081974,0.099406,0.184104,1.000000
10.1.3.2,0.000000,0.002463,0.000000,0.000012,0.000000,0.000000,0.000000,0.000000,0.000874,0.001448,0.000266,0.000519,0.000005,0.009128,0.000127,0.027579,0.009833,0.021313,0.035803,0.007072,0.012953,0.044662,0.016449,0.000027,0.000000,0.000001,0.006898,0.000002,0.000060,0.004283,0.000000,0.066479,0.100554,0.042755,0.181704,0.147894,0.123389,0.052698,0.082749,1.000000
10.1.4.2,0.000000,0.000205,0.000000,0.000000,0.000050,0.000000,0.000000,0.000000,0.000772,0.000106,0.001379,0.000028,0.000002,0.007688,0.005303,0.045733,0.016436,0.009273,0.021609,0.027707,0.006659,0.036403,0.012350,0.003285,0.000001,0.000000,0.002165,0.000005,0.000011,0.000401,0.000000,0.065904,0.123915,0.082526,0.181379,0.053326,0.041927,0.100811,0.152640,1.000000
10.1.5.2,0.000000,0.000026,0.000000,0.000210,0.000000,0.000000,0.000000,0.000000,0.000062,0.003748,0.000393,0.000755,0.007882,0.000107,0.001248,0.012658,0.035135,0.044988,0.021062,0.027070,0.009316,0.006922,0.015883,0.000000,0.000002,0.000000,0.005797,0.000000,0.000010,0.002252,0.000004,0.041728,0.101737,0.125108,0.150107,0.065906,0.052332,0.082126,0.185422,1.000000
10.1.6.2,0.000000,0.000023,0.000005,0.000557,0.000000,0.000000,0.004738,0.000001,0.001704,0.000317,0.010115,0.000002,0.000947,0.000169,0.000045,0.028145,0.013248,0.022108,0.007580,0.036307,0.017299,0.010166,0.046728,0.000000,0.000000,0.000088,0.006517,0.000011,0.000000,0.003024,0.000000,0.148012,0.081646,0.053346,0.066246,0.121947,0.176391,0.042351,0.100218,1.000000
10.1.7.2,0.000000,0.000311,0.000076,0.000000,0.000000,0.000017,0.000000,0.000000,0.002133,0.000035,0.000000,0.000000,0.005675,0.008610,0.000619,0.045561,0.012450,0.006560,0.034717,0.026429,0.020602,0.009153,0.015615,0.000003,0.000000,0.000001,0.003340,0.000000,0.000008,0.001204,0.000154,0.126270,0.066149,0.102168,0.185368,0.082198,0.052730,0.151038,0.040808,1.000000
10.1.8.2,0.000000,0.004522,0.000000,0.001208,0.000000,0.000000,0.000000,0.000000,0.000066,0.000601,0.000006,0.004955,0.000288,0.000144,0.000031,0.008897,0.047177,0.036504,0.021564,0.028025,0.012008,0.016163,0.006471,0.000002,0.000000,0.000000,0.006934,0.000001,0.002392,0.000014,0.000000,0.066975,0.040561,0.149812,0.183379,0.053021,0.101215,0.081851,0.125210,1.000000
10.1.9.2,0.000000,0.001349,0.000000,0.000665,0.000001,0.000143,0.000006,0.000000,0.000000,0.000308,0.004474,0.000000,0.000067,0.000014,0.000002,0.033216,0.024857,0.018525,0.014239,0.010546,0.005609,0.007605,0.044732,0.000000,0.000000,0.000000,0.005744,0.000000,0.000031,0.002817,0.000000,0.157998,0.101081,0.126448,0.083775,0.197250,0.066217,0.052276,0.040004,1.000000
10.1.10.2,0.000000,0.002100,0.000000,0.000002,0.000438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000200,0.000000,0.004567,0.017955,0.005107,0.024164,0.007272,0.009898,0.032910,0.013150,0.044649,0.000941,0.000084,0.000000,0.005529,0.000001,0.000005,0.000033,0.000000,0.131566,0.039807,0.160376,0.051359,0.193944,0.065532,0.105198,0.083201,1.000000
10.1.11.2,0.000000,0.000077,0.000000,0.000160,0.000002,0.000311,0.000000,0.000000,0.002255,0.000000,0.000000,0.004016,0.000007,0.000001,0.000016,0.013648,0.005313,0.007142,0.024734,0.009938,0.018573,0.033530,0.044795,0.000596,0.001150,0.000000,0.005930,0.000000,0.000000,0.000039,0.000000,0.039478,0.158834,0.129676,0.065972,0.083083,0.103221,0.052005,0.195498,1.000000
10.1.12.2,0.000000,0.000516,0.000002,0.000008,0.000018,0.000000,0.000000,0.001660,0.000001,0.000283,0.004160,0.000000,0.000000,0.000004,0.000000,0.011403,0.034354,0.027377,0.020408,0.015257,0.044134,0.008402,0.005871,0.002806,0.000914,0.000156,0.006277,0.000079,0.000000,0.000039,0.000000,0.066060,0.083003,0.191168,0.125603,0.040551,0.156067,0.101307,0.052114,1.000000
10.1.13.2,0.000006,0.000033,0.000000,0.000015,0.000518,0.000000,0.001858,0.000000,0.000139,0.002851,0.000001,0.000000,0.000000,0.000003,0.000000,0.045614,0.034600,0.025997,0.006281,0.014706,0.008630,0.011107,0.019591,0.007484,0.001010,0.000000,0.004757,0.000000,0.000289,0.000073,0.000000,0.155233,0.052305,0.065239,0.125411,0.081830,0.040960,0.101526,0.191929,1.000000
10.1.15.2,0.001181,0.000050,0.002150,0.000364,0.000000,0.000000,0.006233,0.000000,0.000011,0.000022,0.000001,0.000000,0.000002,0.000000,0.000005,0.025229,0.005339,0.044359,0.018539,0.007556,0.013785,0.010705,0.033394,0.000000,0.000000,0.000000,0.003744,0.000101,0.000000,0.000185,0.000684,0.066110,0.051437,0.129959,0.104320,0.083079,0.040222,0.158243,0.192992,1.000000
10.1.16.2,0.000050,0.000025,0.000000,0.004352,0.000000,0.000000,0.000000,0.000000,0.000000,0.002534,0.000004,0.000000,0.000000,0.000001,0.000000,0.005467,0.025328,0.033238,0.013797,0.010477,0.018889,0.007660,0.045022,0.000113,0.001164,0.000245,0.006001,0.000001,0.000010,0.000535,0.000000,0.052130,0.039934,0.082820,0.066535,0.126906,0.102514,0.196816,0.157430,1.000000
10.1.17.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.000003,0.000178,0.000009,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000854,0.005998,0.021987,0.001670,0.000367,0.003083,0.011546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000,0.075869,0.103580,0.299289,0.149899,0.218084,0.033976,0.051765,0.021747,1.000000
10.1.18.2,0.000000,0.000000,0.000032,0.000000,0.000001,0.000000,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000087,0.000000,0.000233,0.000432,0.000000,0.000918,0.006348,0.012326,0.001733,0.023424,0.003230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.209977,0.102920,0.023166,0.053706,0.299003,0.148166,0.078810,0.035470,1.000000
10.1.19.2,0.000000,0.000000,0.000182,0.000000,0.000070,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021169,0.000755,0.000000,0.000344,0.011163,0.001604,0.005706,0.003190,0.000000,0.000000,0.000025,0.000000,0.000000,0.000008,0.000000,0.000003,0.108391,0.078064,0.297780,0.206719,0.052389,0.155589,0.022121,0.034726,1.000000
10.1.20.2,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000042,0.000000,0.000014,0.000000,0.000000,0.000000,0.000117,0.000000,0.000005,0.002621,0.010162,0.001268,0.000000,0.000568,0.005048,0.000238,0.019179,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.146387,0.020338,0.212598,0.076214,0.032463,0.117303,0.049236,0.306196,1.000000
10.1.21.2,0.000031,0.000011,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000082,0.000000,0.000223,0.001603,0.003065,0.000809,0.005937,0.000000,0.011439,0.000411,0.021075,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294348,0.021906,0.051228,0.033655,0.220924,0.104571,0.151988,0.076689,1.000000
10.1.22.2,0.000001,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000090,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000390,0.001615,0.006519,0.021231,0.000790,0.000000,0.003268,0.012483,0.000000,0.000000,0.000243,0.000000,0.000000,0.000011,0.000000,0.000000,0.298390,0.022909,0.073400,0.051216,0.108053,0.212880,0.150710,0.035765,1.000000
10.1.23.2,0.000027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000216,0.000000,0.000000,0.000000,0.000009,0.000000,0.000003,0.000000,0.002695,0.000701,0.010423,0.001364,0.005307,0.000410,0.000000,0.020318,0.000000,0.000000,0.000000,0.000079,0.000000,0.000000,0.000000,0.000000,0.031993,0.112884,0.213524,0.074867,0.020511,0.153110,0.048854,0.302705,1.000000
10.1.24.2,0.000000,0.000011,0.000253,0.000000,0.000000,0.000000,0.000001,0.000004,0.000000,0.000000,0.000000,0.000000,0.000092,0.000000,0.000032,0.000957,0.006739,0.000453,0.003427,0.013072,0.025014,0.001851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078227,0.111104,0.038130,0.152997,0.283995,0.054688,0.204316,0.024634,1.000000
10.1.25.2,0.000000,0.000004,0.000001,0.000247,0.000000,0.000000,0.000082,0.000001,0.000020,0.007373,0.003126,0.000422,0.004995,0.000041,0.002011,0.026175,0.033112,0.008748,0.011542,0.015445,0.006527,0.019795,0.043559,0.000000,0.000000,0.001261,0.000742,0.000000,0.000009,0.000167,0.000000,0.102451,0.125321,0.082303,0.153671,0.052065,0.042341,0.190304,0.066138,1.000000
10.1.26.2,0.000000,0.000067,0.000000,0.000251,0.000000,0.000000,0.000001,0.000000,0.000026,0.001440,0.003248,0.000510,0.007967,0.000130,0.002426,0.006901,0.035974,0.015816,0.045963,0.027599,0.012730,0.009710,0.020873,0.000000,0.000000,0.000004,0.005148,0.000000,0.000000,0.000803,0.000010,0.123282,0.066191,0.100100,0.185107,0.052237,0.042604,0.081820,0.151062,1.000000
10.1.27.2,0.000000,0.001166,0.000000,0.000613,0.000000,0.000000,0.000001,0.000000,0.000038,0.000077,0.000004,0.002243,0.000019,0.000157,0.008804,0.020569,0.012389,0.026796,0.009606,0.006858,0.044931,0.016129,0.034738,0.000312,0.000000,0.000000,0.006181,0.000000,0.000002,0.004272,0.000009,0.100996,0.081771,0.052952,0.124458,0.065893,0.184420,0.041504,0.152093,1.000000
10.1.28.2,0.000000,0.000014,0.000000,0.000001,0.000000,0.000000,0.000000,0.001886,0.008996,0.005714,0.000951,0.000005,0.000000,0.000478,0.003775,0.035010,0.006776,0.011756,0.020291,0.045954,0.026694,0.008765,0.015350,0.000223,0.000002,0.000000,0.000000,0.000036,0.000000,0.000088,0.000000,0.124675,0.151473,0.101142,0.066295,0.186620,0.082190,0.053090,0.041751,1.000000
10.1.29.2,0.000001,0.000748,0.000000,0.000059,0.000000,0.000006,0.000016,0.000000,0.000029,0.002485,0.000002,0.001381,0.000409,0.006619,0.003089,0.015498,0.011509,0.008710,0.027009,0.035233,0.045027,0.006328,0.020731,0.000000,0.000000,0.000000,0.004906,0.000000,0.000122,0.000248,0.000000,0.053260,0.102503,0.151456,0.083349,0.185329,0.066719,0.126369,0.040850,1.000000
10.1.30.2,0.000000,0.000020,0.000000,0.000716,0.000000,0.000000,0.005781,0.000001,0.001157,0.003135,0.000046,0.000003,0.008096,0.000198,0.001932,0.006931,0.012515,0.027463,0.045442,0.035631,0.021447,0.009461,0.016423,0.000366,0.000000,0.000000,0.003907,0.000008,0.000000,0.000103,0.000000,0.123395,0.054323,0.067866,0.181068,0.041778,0.100189,0.148352,0.082245,1.000000
10.1.31.2,0.000000,0.001475,0.005398,0.000001,0.000140,0.000026,0.000000,0.000000,0.000846,0.000004,0.000274,0.000002,0.000000,0.007608,0.000463,0.015729,0.020799,0.027045,0.006768,0.009208,0.012113,0.035279,0.045959,0.000000,0.000061,0.000011,0.002153,0.000000,0.000000,0.000000,0.003535,0.147497,0.053992,0.182539,0.084181,0.101753,0.125321,0.068366,0.041452,1.000000
