 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000233,0.002668,0.000000,0.000001,0.000000,0.000000,0.000011,0.000002,0.000004,0.000060,0.000026,0.000902,0.001729,0.000471,0.023038,0.012265,0.042737,0.016569,0.004881,0.006638,0.031317,0.009001,0.000000,0.000110,0.004595,0.000000,0.000000,0.000000,0.000000,0.000000,0.083760,0.102783,0.045417,0.065543,0.128929,0.199980,0.159501,0.056829,1.000000
10.1.2.2,0.004293,0.000000,0.003019,0.000000,0.000000,0.000000,0.000000,0.000226,0.000001,0.000845,0.001593,0.000456,0.000048,0.000001,0.000009,0.006957,0.012951,0.038861,0.017588,0.031525,0.006753,0.009322,0.023429,0.000004,0.000000,0.000000,0.000105,0.000000,0.000021,0.000000,0.000000,0.126747,0.047974,0.057655,0.083384,0.105071,0.197444,0.064459,0.159260,1.000000
10.1.3.2,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000041,0.003620,0.000240,0.000015,0.000998,0.003815,0.000458,0.000095,0.012401,0.017315,0.030854,0.023006,0.041953,0.009081,0.006835,0.004846,0.000000,0.002164,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.051691,0.132375,0.104985,0.082830,0.064795,0.162726,0.201148,0.041706,1.000000
10.1.4.2,0.000949,0.000000,0.001640,0.000000,0.000195,0.000000,0.000000,0.000010,0.000003,0.000087,0.000000,0.000448,0.002768,0.000001,0.000000,0.016680,0.007877,0.007930,0.023593,0.004628,0.032227,0.045639,0.011485,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.050145,0.132851,0.204769,0.038978,0.082879,0.104509,0.164755,0.064921,1.000000
10.1.5.2,0.003777,0.000012,0.001641,0.000002,0.000000,0.000000,0.000021,0.002752,0.000168,0.000042,0.000005,0.000086,0.000599,0.000336,0.001045,0.006043,0.008634,0.020940,0.037538,0.007255,0.015319,0.050697,0.011182,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101736,0.125123,0.190824,0.155943,0.064606,0.028155,0.079409,0.086111,1.000000
10.1.6.2,0.000034,0.001823,0.004670,0.000000,0.000000,0.000000,0.000000,0.000257,0.000539,0.005367,0.002825,0.000129,0.001104,0.000060,0.000011,0.022821,0.013260,0.038877,0.010053,0.064640,0.005452,0.007582,0.017157,0.000001,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.122911,0.099121,0.081554,0.076878,0.050606,0.030208,0.153096,0.188958,1.000000
10.1.7.2,0.000000,0.000016,0.000671,0.000000,0.000000,0.000000,0.000000,0.003715,0.002656,0.001213,0.000007,0.000218,0.000392,0.002108,0.000002,0.042341,0.009278,0.013080,0.023200,0.004772,0.017437,0.006608,0.030982,0.000000,0.000092,0.000000,0.000000,0.000038,0.000000,0.000000,0.000001,0.064719,0.128049,0.053231,0.080275,0.159280,0.101394,0.199450,0.054775,1.000000
10.1.8.2,0.000000,0.000024,0.001665,0.000000,0.000000,0.000000,0.004059,0.000000,0.000009,0.000000,0.000057,0.000489,0.000004,0.000002,0.000887,0.029552,0.040283,0.011708,0.006532,0.006078,0.022352,0.016265,0.008689,0.000000,0.000000,0.000258,0.003063,0.000000,0.000001,0.000126,0.000000,0.080373,0.102157,0.158286,0.127727,0.054365,0.062382,0.065581,0.197028,1.000000
10.1.9.2,0.000370,0.000017,0.002162,0.000000,0.000000,0.000000,0.000577,0.001122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026056,0.005874,0.036572,0.008921,0.002731,0.003759,0.017952,0.013462,0.000001,0.000000,0.000000,0.000000,0.000061,0.000005,0.000000,0.000211,0.079742,0.043997,0.071207,0.218951,0.135481,0.105086,0.054420,0.171261,1.000000
10.1.10.2,0.000582,0.000109,0.000936,0.000014,0.000001,0.000044,0.002749,0.000248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034728,0.005071,0.007652,0.003359,0.001856,0.023783,0.011057,0.016456,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000000,0.080322,0.058177,0.217321,0.132560,0.105593,0.051097,0.076383,0.169897,1.000000
10.1.11.2,0.001941,0.000064,0.000912,0.000000,0.000000,0.000007,0.000000,0.000448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.008673,0.012694,0.002697,0.005818,0.027940,0.018843,0.001784,0.003897,0.000000,0.000000,0.000000,0.000177,0.000000,0.000000,0.000002,0.000023,0.218528,0.102047,0.052526,0.171073,0.039774,0.128299,0.129283,0.072549,1.000000
10.1.13.2,0.000953,0.000136,0.001609,0.000269,0.000003,0.000000,0.000024,0.002871,0.000008,0.000000,0.000000,0.000000,0.000001,0.000000,0.000059,0.013554,0.050410,0.006856,0.019456,0.003646,0.037763,0.027013,0.005112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000598,0.000000,0.209892,0.131438,0.054495,0.009812,0.104708,0.081537,0.165959,0.071815,1.000000
10.1.14.2,0.000654,0.000184,0.001165,0.000420,0.000008,0.000000,0.000000,0.002001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000026,0.000003,0.007157,0.021381,0.056576,0.002288,0.014834,0.010277,0.003515,0.004949,0.000000,0.000000,0.000081,0.000000,0.000000,0.000000,0.000000,0.000000,0.215791,0.131942,0.040789,0.172819,0.030923,0.096483,0.076794,0.108941,1.000000
10.1.15.2,0.001083,0.000014,0.000614,0.000000,0.000097,0.000000,0.000324,0.001963,0.000001,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000,0.021786,0.002256,0.004754,0.015402,0.041966,0.031308,0.003471,0.010390,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000164,0.221444,0.173068,0.057695,0.007082,0.135112,0.104219,0.079934,0.085807,1.000000
10.1.16.2,0.001408,0.000590,0.000788,0.000000,0.000008,0.000000,0.000000,0.002236,0.000000,0.000000,0.000001,0.000027,0.000079,0.000000,0.000000,0.005766,0.011604,0.003945,0.024535,0.031918,0.008006,0.002719,0.016887,0.000003,0.000000,0.000000,0.000236,0.000000,0.000000,0.000000,0.000000,0.168666,0.058996,0.072613,0.104738,0.045216,0.134856,0.212966,0.091194,1.000000
10.1.17.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,0.000000,0.000001,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000246,0.000041,0.000103,0.007485,0.001393,0.003337,0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069815,0.014672,0.357380,0.228524,0.094460,0.150589,0.042715,0.028623,1.000000
10.1.18.2,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000211,0.000000,0.005524,0.000089,0.010715,0.000483,0.001128,0.002604,0.000000,0.000000,0.000000,0.000038,0.000000,0.000001,0.000000,0.000000,0.049926,0.020555,0.102545,0.066615,0.319945,0.156716,0.226239,0.036648,1.000000
