 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000000,0.000000,0.000000,0.029777,0.000001,0.000421,0.000009,0.002817,0.011275,0.043259,0.001472,0.004301,0.018416,0.000070,0.000184,0.140176,0.183948,0.106898,0.082012,0.223680,0.062466,0.047003,0.033757,0.000716,0.000000,0.007313,0.000026,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.2.2,0.000275,0.000000,0.000000,0.033018,0.000000,0.000005,0.008029,0.000001,0.000129,0.001408,0.051194,0.004697,0.000782,0.022913,0.013776,0.002580,0.215858,0.106595,0.137311,0.082205,0.167834,0.036427,0.063900,0.050541,0.000420,0.000000,0.000000,0.000061,0.000000,0.000012,0.000029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.3.2,0.000036,0.007718,0.000000,0.000000,0.034923,0.000006,0.000001,0.000000,0.000188,0.000430,0.043701,0.020613,0.013002,0.002357,0.001310,0.000015,0.048065,0.084419,0.225298,0.064096,0.174500,0.104231,0.035509,0.134502,0.000754,0.000000,0.004236,0.000087,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.4.2,0.000025,0.043654,0.000000,0.000000,0.008219,0.001556,0.000000,0.000000,0.000139,0.000004,0.028588,0.013058,0.000706,0.000060,0.000002,0.020090,0.173266,0.049070,0.110142,0.223809,0.035735,0.134549,0.084575,0.064186,0.000313,0.002869,0.005373,0.000000,0.000010,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.5.2,0.000031,0.000000,0.000109,0.000000,0.000000,0.000000,0.000007,0.000017,0.021396,0.000660,0.048617,0.032655,0.000372,0.001195,0.003557,0.000204,0.105057,0.169644,0.082057,0.049599,0.036746,0.135580,0.217088,0.065067,0.005726,0.013721,0.002033,0.008804,0.000002,0.000001,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.6.2,0.000100,0.000000,0.000000,0.000006,0.000017,0.000000,0.001748,0.000000,0.036698,0.003582,0.031616,0.024862,0.007402,0.000198,0.000843,0.000419,0.178471,0.136607,0.106333,0.230559,0.034629,0.081574,0.062296,0.047164,0.014830,0.000000,0.000042,0.000000,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.7.2,0.000001,0.000000,0.000000,0.000000,0.000115,0.000000,0.000000,0.000013,0.008507,0.000236,0.049836,0.000857,0.002890,0.000476,0.034750,0.000060,0.133877,0.170697,0.103386,0.215030,0.050180,0.037925,0.084157,0.065817,0.001584,0.004788,0.013443,0.021341,0.000030,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.8.2,0.000034,0.000002,0.000000,0.000007,0.034708,0.000000,0.000501,0.000000,0.016325,0.000140,0.023440,0.001824,0.005746,0.003269,0.000960,0.040948,0.035770,0.081396,0.062701,0.135460,0.105196,0.174726,0.218061,0.048892,0.009543,0.000000,0.000258,0.000000,0.000000,0.000076,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.9.2,0.000000,0.000000,0.000000,0.000000,0.013017,0.033795,0.022658,0.000000,0.000000,0.000278,0.004465,0.000006,0.000111,0.007621,0.000000,0.003355,0.107624,0.250800,0.030538,0.043413,0.060907,0.192128,0.143511,0.083523,0.001512,0.000018,0.000671,0.000002,0.000045,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
10.1.10.2,0.002596,0.000000,0.000001,0.000000,0.013361,0.000020,0.007759,0.000000,0.000105,0.000000,0.036942,0.000049,0.001250,0.021511,0.000000,0.000242,0.247480,0.083103,0.031077,0.112116,0.044583,0.144999,0.062252,0.185018,0.000551,0.000000,0.000000,0.000003,0.000007,0.004975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
