 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000006,0.000000,0.000666,0.005377,0.000012,0.000000,0.000025,0.000187,0.001157,0.000352,0.001963,0.000000,0.009150,0.003174,0.020771,0.034225,0.011909,0.044359,0.015812,0.008764,0.006699,0.026179,0.000000,0.000052,0.000104,0.000001,0.000003,0.000000,0.000000,0.000000,0.100440,0.183494,0.080910,0.053898,0.150923,0.064432,0.052243,0.122713,1.000000
10.1.2.2,0.000228,0.000000,0.000001,0.001169,0.000003,0.000387,0.000000,0.000006,0.005883,0.000000,0.000001,0.000075,0.003492,0.000674,0.009277,0.036399,0.044855,0.021555,0.007037,0.009458,0.012683,0.028172,0.016526,0.000000,0.002031,0.000139,0.000023,0.000000,0.000011,0.000000,0.000042,0.149265,0.082375,0.123733,0.100401,0.042402,0.066394,0.053764,0.181540,1.000000
10.1.3.2,0.000051,0.000675,0.000000,0.000356,0.000013,0.000192,0.000000,0.000000,0.003892,0.000000,0.000103,0.000000,0.000000,0.006390,0.002400,0.023401,0.007311,0.017762,0.041183,0.013354,0.031487,0.010008,0.005332,0.000001,0.000003,0.000027,0.001274,0.000000,0.000000,0.000006,0.000000,0.081443,0.049511,0.156349,0.064083,0.101843,0.194051,0.128062,0.059436,1.000000
10.1.4.2,0.001367,0.000362,0.000006,0.000000,0.000071,0.000000,0.000000,0.000000,0.000031,0.004138,0.000160,0.000000,0.000000,0.000001,0.000704,0.003873,0.012301,0.044635,0.024850,0.005844,0.008622,0.032485,0.017894,0.000000,0.000000,0.000000,0.000014,0.002468,0.000002,0.000000,0.000000,0.163993,0.129983,0.207109,0.050597,0.038863,0.103398,0.082009,0.064219,1.000000
10.1.5.2,0.007672,0.000071,0.000000,0.000996,0.000000,0.000503,0.000000,0.000002,0.001826,0.000014,0.000001,0.000032,0.000000,0.003091,0.004862,0.043436,0.011278,0.005889,0.008289,0.014711,0.019721,0.033634,0.025458,0.000000,0.000258,0.000006,0.000000,0.000000,0.000000,0.000000,0.000132,0.188214,0.152469,0.125434,0.082565,0.101738,0.051008,0.050756,0.065934,1.000000
10.1.6.2,0.000646,0.005473,0.003227,0.000037,0.000115,0.000000,0.001133,0.000009,0.000368,0.000061,0.000000,0.000002,0.000001,0.000208,0.009183,0.008957,0.016188,0.020952,0.012114,0.034196,0.051674,0.026431,0.006637,0.000000,0.000018,0.000004,0.001944,0.000000,0.000000,0.000000,0.000000,0.123137,0.101116,0.151013,0.081168,0.185662,0.064696,0.052032,0.041597,1.000000
10.1.7.2,0.000594,0.005519,0.000000,0.000015,0.000097,0.003271,0.000000,0.000001,0.000335,0.000002,0.008997,0.000026,0.001051,0.001894,0.000186,0.014329,0.018823,0.041340,0.006351,0.024634,0.032043,0.008449,0.010920,0.000000,0.000051,0.000003,0.000000,0.000007,0.000000,0.000000,0.000000,0.081485,0.056711,0.064440,0.188392,0.124045,0.050268,0.153926,0.101796,1.000000
10.1.8.2,0.000348,0.001749,0.000006,0.000001,0.000608,0.000055,0.000000,0.000000,0.003016,0.001055,0.000000,0.000229,0.000015,0.008726,0.005131,0.006191,0.055629,0.019906,0.026030,0.043245,0.008552,0.015267,0.011559,0.000000,0.000003,0.000028,0.000000,0.000000,0.000000,0.000000,0.000112,0.151472,0.183587,0.034333,0.100540,0.051637,0.123949,0.065106,0.081912,1.000000
10.1.9.2,0.000079,0.001361,0.002449,0.000000,0.000016,0.000038,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.005317,0.000160,0.029036,0.006793,0.016522,0.051012,0.009485,0.005098,0.012506,0.022294,0.000665,0.000336,0.003521,0.000000,0.000007,0.000000,0.000000,0.000001,0.158712,0.101180,0.079918,0.038834,0.196967,0.066449,0.063817,0.127423,1.000000
10.1.10.2,0.002639,0.000017,0.000000,0.000865,0.000001,0.000249,0.000000,0.000128,0.000459,0.000000,0.000065,0.000002,0.000000,0.001596,0.000009,0.017360,0.006987,0.004956,0.030268,0.039399,0.051082,0.012807,0.022745,0.004568,0.003580,0.000001,0.000034,0.000000,0.000000,0.000004,0.000000,0.188353,0.100430,0.127408,0.159889,0.080289,0.061482,0.009399,0.072928,1.000000
10.1.11.2,0.004203,0.000485,0.000051,0.000026,0.000012,0.000089,0.001495,0.000000,0.000158,0.000848,0.000000,0.005556,0.000000,0.000279,0.002636,0.024017,0.007520,0.039599,0.009884,0.005419,0.029794,0.013248,0.017897,0.000000,0.000000,0.000001,0.000006,0.000003,0.000000,0.000001,0.000000,0.193916,0.158015,0.062928,0.050756,0.126527,0.064487,0.100876,0.079269,1.000000
10.1.12.2,0.001333,0.000727,0.000000,0.000000,0.000005,0.000012,0.000000,0.000000,0.000161,0.000031,0.004378,0.000000,0.000001,0.000351,0.000072,0.019955,0.014411,0.003665,0.048648,0.005294,0.026598,0.035928,0.010419,0.000002,0.000000,0.002617,0.000000,0.000000,0.000000,0.000000,0.000000,0.163180,0.071977,0.103949,0.131996,0.082576,0.060995,0.007396,0.203323,1.000000
10.1.13.2,0.003377,0.000204,0.000000,0.000000,0.000022,0.000002,0.000432,0.000000,0.000096,0.000000,0.000001,0.000000,0.000000,0.001802,0.000911,0.021101,0.028056,0.004522,0.005972,0.011630,0.015932,0.008333,0.036574,0.000004,0.005034,0.000046,0.000000,0.000000,0.000000,0.000010,0.000000,0.199540,0.076201,0.160635,0.130306,0.081238,0.046482,0.103322,0.058215,1.000000
10.1.15.2,0.000995,0.000110,0.001661,0.000000,0.000548,0.000053,0.000000,0.000000,0.003039,0.000000,0.000000,0.000000,0.000001,0.000000,0.000245,0.006388,0.031706,0.042939,0.017030,0.012389,0.008854,0.023224,0.004540,0.000000,0.000000,0.000021,0.000000,0.000003,0.005244,0.000009,0.000000,0.081888,0.046266,0.161416,0.103222,0.050962,0.130647,0.064847,0.201753,1.000000
10.1.16.2,0.005559,0.001556,0.000001,0.000000,0.000748,0.000081,0.000000,0.000008,0.000168,0.000000,0.000003,0.000000,0.000000,0.000038,0.000000,0.006115,0.027425,0.008026,0.004149,0.020477,0.015313,0.037358,0.011084,0.000000,0.000000,0.000000,0.000018,0.000360,0.000000,0.003013,0.000001,0.199238,0.078286,0.064392,0.048779,0.129551,0.160060,0.102145,0.076049,1.000000
10.1.17.2,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000002,0.000000,0.023406,0.000387,0.003111,0.000207,0.006079,0.001603,0.000783,0.000000,0.000000,0.000000,0.000000,0.000045,0.000102,0.000000,0.000016,0.110335,0.044239,0.299359,0.151472,0.047513,0.224472,0.074872,0.011990,1.000000
10.1.18.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000150,0.000000,0.000285,0.001167,0.000587,0.004713,0.002341,0.009408,0.000000,0.000001,0.000000,0.000009,0.000000,0.000003,0.000000,0.000075,0.301441,0.087741,0.103579,0.018856,0.153504,0.035876,0.228838,0.051397,1.000000
10.1.19.2,0.000091,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.002924,0.022515,0.000000,0.000346,0.000717,0.011381,0.044434,0.001442,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000004,0.000000,0.047862,0.214182,0.072750,0.000166,0.310800,0.151697,0.112693,0.005941,1.000000
10.1.20.2,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.000000,0.000000,0.000001,0.007757,0.002253,0.001107,0.000000,0.000539,0.000269,0.004240,0.014836,0.000004,0.000000,0.000000,0.000000,0.000064,0.000000,0.000010,0.000142,0.291155,0.206155,0.153053,0.028256,0.109877,0.047022,0.076566,0.056667,1.000000
10.1.21.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.000003,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000760,0.002923,0.005682,0.019860,0.000000,0.001563,0.010623,0.000335,0.000022,0.000170,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.295119,0.025975,0.051835,0.151913,0.073468,0.104725,0.033798,0.221156,1.000000
10.1.22.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020334,0.000726,0.002970,0.001494,0.005705,0.000000,0.000175,0.000358,0.000000,0.000000,0.000006,0.000000,0.000039,0.000001,0.000014,0.000002,0.101451,0.010551,0.069068,0.317570,0.223971,0.038620,0.153509,0.053334,1.000000
10.1.23.2,0.000005,0.000000,0.000000,0.000000,0.000089,0.000000,0.000000,0.000000,0.000002,0.000016,0.000000,0.000000,0.000000,0.000000,0.000001,0.019875,0.000346,0.000163,0.005389,0.001440,0.000698,0.000000,0.010449,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000,0.000000,0.068782,0.056481,0.314182,0.002861,0.159999,0.035961,0.107514,0.215706,1.000000
10.1.24.2,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,0.000000,0.000000,0.002719,0.000263,0.001247,0.000579,0.005952,0.011767,0.000109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000016,0.046248,0.024003,0.222779,0.315374,0.072678,0.111094,0.152939,0.032176,1.000000
10.1.25.2,0.000424,0.000001,0.000000,0.000006,0.000137,0.000003,0.000021,0.000012,0.001188,0.006137,0.000001,0.002031,0.000039,0.000729,0.003340,0.019736,0.052300,0.040722,0.011383,0.014939,0.024930,0.008471,0.006087,0.000000,0.005600,0.000000,0.000000,0.000000,0.000000,0.000073,0.000245,0.100295,0.122196,0.151334,0.067105,0.185849,0.079782,0.032707,0.062176,1.000000
