 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.19.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000004,0.000000,0.000000,0.004100,0.000000,0.000000,0.000000,0.000986,0.000542,0.008107,0.000010,0.002663,0.000332,0.005340,0.001663,0.009718,0.017495,0.027226,0.007134,0.021124,0.013110,0.035585,0.045552,0.000024,0.000000,0.000057,0.000138,0.000001,0.000000,0.000000,0.122146,0.066927,0.053273,0.082170,0.041245,0.150448,0.182334,0.100548,1.000000
10.1.2.2,0.000000,0.000000,0.000061,0.000224,0.008499,0.000002,0.000000,0.000111,0.002284,0.000005,0.007093,0.000810,0.000028,0.001363,0.000423,0.004054,0.012889,0.007071,0.017122,0.009837,0.044058,0.022233,0.036222,0.028135,0.000000,0.000000,0.000013,0.000000,0.000001,0.000000,0.000000,0.121405,0.147035,0.082956,0.066363,0.046376,0.052431,0.100047,0.180850,1.000000
10.1.3.2,0.000000,0.000125,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000056,0.000454,0.002536,0.006881,0.000025,0.000784,0.000225,0.006858,0.007207,0.016255,0.009555,0.012387,0.021172,0.045327,0.027318,0.034921,0.000000,0.000000,0.000014,0.000000,0.001380,0.000005,0.004651,0.041129,0.053141,0.124405,0.101899,0.082613,0.180631,0.066898,0.151146,1.000000
10.1.4.2,0.000000,0.000127,0.000001,0.000000,0.000006,0.000013,0.000000,0.000000,0.007376,0.000473,0.002510,0.000251,0.004314,0.000072,0.000032,0.007352,0.028306,0.007222,0.045304,0.022091,0.016893,0.009845,0.012894,0.036393,0.001412,0.000000,0.000000,0.000002,0.000000,0.000000,0.000807,0.098757,0.054525,0.068065,0.041969,0.121271,0.148514,0.179048,0.084155,1.000000
10.1.5.2,0.000010,0.008999,0.000001,0.000000,0.000000,0.000000,0.000000,0.006438,0.002259,0.000111,0.000484,0.000052,0.000845,0.003957,0.000004,0.001308,0.009787,0.043644,0.013198,0.007021,0.035802,0.017481,0.022239,0.029049,0.000000,0.000000,0.000000,0.000002,0.000023,0.000000,0.000227,0.053644,0.043065,0.121767,0.179964,0.149217,0.067051,0.083572,0.098781,1.000000
10.1.6.2,0.000000,0.000315,0.000000,0.000002,0.000000,0.000000,0.000001,0.000007,0.004671,0.001023,0.000159,0.001809,0.003139,0.000543,0.005901,0.008352,0.045613,0.016270,0.021348,0.010085,0.027699,0.035464,0.007338,0.013483,0.000000,0.000000,0.000039,0.000020,0.000081,0.000000,0.000000,0.067454,0.147595,0.100459,0.042174,0.123151,0.053665,0.179717,0.082424,1.000000
10.1.7.2,0.000000,0.000130,0.000000,0.000000,0.000005,0.000041,0.000000,0.000364,0.002488,0.005798,0.003979,0.001005,0.001638,0.000613,0.006286,0.007760,0.010881,0.014186,0.023088,0.008231,0.036068,0.028125,0.045886,0.018045,0.000218,0.000000,0.000001,0.000011,0.000021,0.000076,0.000002,0.041745,0.066236,0.053537,0.081560,0.146011,0.175639,0.099396,0.120930,1.000000
10.1.8.2,0.000000,0.003199,0.000000,0.000025,0.000004,0.000000,0.000077,0.000000,0.000455,0.001371,0.004760,0.000039,0.000783,0.000011,0.002414,0.005629,0.044957,0.017364,0.013918,0.036855,0.007970,0.022263,0.010785,0.028618,0.000002,0.000000,0.000001,0.008048,0.000262,0.000145,0.000000,0.081333,0.121337,0.147317,0.177217,0.042306,0.066956,0.054686,0.098895,1.000000
10.1.9.2,0.000000,0.000001,0.000000,0.001717,0.000000,0.000012,0.000002,0.000000,0.000000,0.000069,0.005411,0.000798,0.000029,0.000000,0.003081,0.006416,0.045721,0.005663,0.010822,0.014590,0.019337,0.007973,0.034511,0.025821,0.000000,0.000164,0.000000,0.000005,0.000371,0.000000,0.000000,0.066689,0.154839,0.052686,0.083126,0.191013,0.103872,0.124929,0.040331,1.000000
10.1.10.2,0.000000,0.000000,0.000000,0.000108,0.000000,0.000224,0.000000,0.000005,0.000517,0.000000,0.000000,0.002364,0.000015,0.001081,0.000002,0.006827,0.044501,0.009969,0.018293,0.033117,0.013550,0.024550,0.007095,0.005394,0.000000,0.000041,0.003679,0.000000,0.000001,0.000000,0.000000,0.066109,0.081845,0.102941,0.051662,0.197572,0.129386,0.159853,0.039301,1.000000
