 ,10.1.1.2,10.1.2.2,10.1.3.2,10.1.4.2,10.1.5.2,10.1.6.2,10.1.7.2,10.1.8.2,10.1.9.2,10.1.10.2,10.1.11.2,10.1.12.2,10.1.13.2,10.1.14.2,10.1.15.2,10.1.16.2,10.1.17.2,10.1.18.2,10.1.20.2,10.1.21.2,10.1.22.2,10.1.23.2,10.1.24.2,10.1.25.2,10.1.26.2,10.1.27.2,10.1.28.2,10.1.29.2,10.1.30.2,10.1.31.2,10.1.32.2,10.1.33.2,10.1.34.2,10.1.35.2,10.1.36.2,10.1.37.2,10.1.38.2,10.1.39.2,10.1.40.2,Suma
10.1.1.2,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000006,0.000000,0.000094,0.000000,0.000038,0.000000,0.000000,0.023117,0.002153,0.004741,0.000196,0.000437,0.000973,0.010494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029967,0.351590,0.227567,0.040440,0.146960,0.065583,0.000015,0.095628,1.000000
10.1.2.2,0.000077,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000003,0.000000,0.000722,0.007532,0.014305,0.000148,0.000334,0.001601,0.003513,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.340544,0.230776,0.040424,0.154165,0.025499,0.015941,0.063724,0.100651,1.000000
10.1.3.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000984,0.004730,0.000446,0.000210,0.002152,0.010274,0.022235,0.000000,0.000007,0.000000,0.000002,0.000000,0.000018,0.000000,0.000000,0.340091,0.041328,0.154709,0.067555,0.098124,0.024724,0.232272,0.000041,1.000000
10.1.4.2,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000073,0.000032,0.000000,0.000000,0.000001,0.000000,0.000358,0.007306,0.015478,0.001638,0.000160,0.003543,0.000746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334272,0.152950,0.016842,0.026865,0.040944,0.098823,0.236549,0.063403,1.000000
10.1.5.2,0.000086,0.000000,0.000013,0.000000,0.000000,0.000002,0.000000,0.000000,0.000005,0.000000,0.000000,0.000033,0.000000,0.000000,0.000000,0.000000,0.000396,0.016270,0.000176,0.003913,0.008005,0.000828,0.001801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018252,0.063031,0.148274,0.027645,0.097243,0.042395,0.344941,0.226690,1.000000
10.1.6.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000014,0.000108,0.000000,0.000000,0.000040,0.000196,0.004231,0.017736,0.002046,0.000433,0.008536,0.000942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.064457,0.232016,0.151558,0.017461,0.041997,0.331560,0.098887,0.027775,1.000000
10.1.7.2,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000164,0.000000,0.000000,0.000003,0.000008,0.000000,0.002323,0.017602,0.009061,0.001134,0.000274,0.000570,0.004622,0.000001,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.100423,0.028302,0.018150,0.066635,0.150908,0.223459,0.333067,0.043211,1.000000
10.1.8.2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.000000,0.000001,0.000030,0.007353,0.003432,0.015126,0.000349,0.000742,0.000064,0.001570,0.000003,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098338,0.227541,0.026010,0.017206,0.041426,0.150263,0.347065,0.063317,1.000000
10.1.9.2,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000050,0.000000,0.000002,0.000000,0.000000,0.001980,0.037589,0.008774,0.000097,0.000205,0.018390,0.004214,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.151458,0.101055,0.039783,0.234807,0.337010,0.063194,0.000927,0.000437,1.000000
10.1.10.2,0.000002,0.000000,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.000000,0.000000,0.002384,0.005344,0.001049,0.011777,0.000204,0.000464,0.024817,0.000044,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.349845,0.025496,0.062547,0.229542,0.040292,0.148926,0.000090,0.097153,1.000000
